country,year,vaccine,method,population,urban_poor_vaccinated,urban_nonpoor_vaccinated,rural_vaccinated,total_vaccinated,overall_coverage,urban_poor_coverage,urban_nonpoor_coverage,rural_coverage
India,2028,measles1,historical_progress,22443321,3726382.554656453,4594059.420072429,13217836.626013843,21538278.600742728,95.96743102655229,93.01553231364218,96.60884757962174,96.60884757962174
India,2028,measles1,static,22443321,3603669.1045150417,4442772.515595249,12782560.238795673,20829001.858905964,92.80712894007961,89.95243916109298,93.42742301389458,93.42742301389458
India,2029,DTP1,historical_progress,22323695.5,3743110.3891127054,4614682.2799999835,12973612.78592922,21331405.455041908,95.55499202648552,92.62453016411808,96.20274049054649,96.20274049054649
India,2029,DTP1,static,22323695.5,3635126.7742284434,4481555.008203207,12599341.802415583,20716023.584847234,92.7983612070288,89.95243916109298,93.42742301389458,93.42742301389458
India,2029,DTP3,historical_progress,22323695.5,3720919.434990278,4587324.229576753,12896698.985317811,21204942.649884842,94.98849619179245,92.07540751321743,95.63240449220484,95.63240449220484
India,2029,DTP3,static,22323695.5,3556952.0048901974,4385177.481145074,12328388.215266861,20270517.701302134,90.80269752515721,88.01797810386518,91.41823112112266,91.41823112112266
India,2029,measles1,historical_progress,22371794.5,3784329.249005347,4665498.826287698,13116477.268173719,21566305.343466766,96.39953265021617,93.4431705806845,97.05300608876833,97.05300608876833
India,2029,measles1,static,22371794.5,3642959.0779217817,4491211.040034476,12626488.550647944,20760658.668604203,92.7983612070288,89.95243916109298,93.42742301389458,93.42742301389458
India,2030,DTP1,historical_progress,22229376.5,3792863.941925341,4676020.796544758,12846921.00130939,21315805.739779487,95.89025468069016,92.95829389235826,96.5493979610476,96.5493979610476
India,2030,DTP1,static,22229376.5,3670219.7157083303,4524819.234572628,12431509.135869035,20626548.086149994,92.78959347397799,89.95243916109298,93.42742301389458,93.42742301389458
India,2030,DTP3,historical_progress,22229376.5,3776082.2718449607,4655331.565531432,12790079.313051192,21221493.150427587,95.46598461917088,92.54699640232894,96.12221149513415,96.12221149513415
India,2030,DTP3,static,22229376.5,3591290.2594565386,4427511.2940441845,12164164.853377229,20182966.40687795,90.79411834550532,88.01797810386518,91.41823112112266,91.41823112112266
India,2030,measles1,historical_progress,22279105.5,3836710.2533912538,4730076.588528246,12995434.132343411,21562220.97426291,96.78225624571378,93.82302142812324,97.44753108594256,97.44753108594256
India,2030,measles1,static,22279105.5,3678430.308400503,4534941.638847712,12459319.475840453,20672691.42308867,92.78959347397799,89.95243916109298,93.42742301389458,93.42742301389458
India,2031,DTP1,historical_progress,22145879.5,3848353.0683653834,4744430.397624208,12711014.691113157,21303798.15710275,96.19757100684463,93.26589201039398,96.868879008588,96.868879008588
India,2031,DTP1,static,22145879.5,3711632.8144265646,4575875.247606812,12259431.084953235,20546939.14698661,92.7799645391668,89.95243916109298,93.42742301389458,93.42742301389458
India,2031,DTP3,historical_progress,22145879.5,3836254.6285636956,4729514.872842762,12671053.844660956,21236823.346067414,95.8951453974425,92.97268300384152,96.5643429432835,96.5643429432835
India,2031,DTP3,static,22145879.5,3631812.7539012623,4477469.3283034405,11995787.405706929,20105069.487911634,90.7846964845611,88.01797810386518,91.41823112112266,91.41823112112266
India,2031,measles1,historical_progress,22186112.5,3892307.9474225855,4798620.036833031,12856196.565935137,21547124.550190754,97.11987420144361,94.1600874588652,97.79761843133792,97.79761843133792
India,2031,measles1,static,22186112.5,3718375.835087488,4584188.36015838,12281703.114873786,20584267.31011965,92.7799645391668,89.95243916109298,93.42742301389458,93.42742301389458
India,2032,DTP1,historical_progress,22044227,3899468.1878229883,4807447.517473834,12561307.539865987,21268223.245162807,96.47978695357658,93.5492160255734,97.1631482119918,97.1631482119918
India,2032,DTP1,static,22044227,3749541.576381317,4622610.949700493,12078350.843204172,20450503.369285982,92.77033560435567,89.95243916109298,93.42742301389458,93.42742301389458
India,2032,DTP3,historical_progress,22044227,3891437.4099348285,4797546.7973340005,12535438.096655104,21224422.303923935,96.28109120779756,93.35655565771636,96.96304511469215,96.96304511469215
India,2032,DTP3,static,22044227,3668906.2736634393,4523199.961534891,11818601.362705158,20010707.59790349,90.77527462361684,88.01797810386518,91.41823112112266,91.41823112112266
India,2032,measles1,historical_progress,22104218,3948103.198345648,4867407.042552047,12717974.883963699,21533485.124861397,97.41799110405715,94.45892225027335,98.10799761314262,98.10799761314262
India,2032,measles1,static,22104218,3759745.551721831,4635190.889722136,12111220.779874425,20506157.221318394,92.77033560435567,89.95243916109298,93.42742301389458,93.42742301389458
India,2033,DTP1,historical_progress,21906100.5,3942781.73420387,4860846.491639592,12388058.697587227,21191686.92343069,96.73874601018419,93.81004605755717,97.43405445933918,97.43405445933918
India,2033,DTP1,static,21906100.5,3780648.757531137,4660961.34354684,11878643.526462642,20320253.62754062,92.76070666954449,89.95243916109298,93.42742301389458,93.42742301389458
India,2033,DTP3,historical_progress,21906100.5,3938257.9890189054,4855269.406121353,12373845.275525814,21167372.670666073,96.62775294336879,93.70241323059322,97.32226363133357,97.32226363133357
India,2033,DTP3,static,21906100.5,3699344.4831756293,4560725.615728629,11623188.826968823,19883258.92587308,90.76585276267257,88.01797810386518,91.41823112112266,91.41823112112266
India,2033,measles1,historical_progress,22004022.5,3998976.317421827,4930125.812966088,12564619.77611496,21493721.906502873,97.680875878503,94.72365358281789,98.38295587354483,98.38295587354483
India,2033,measles1,static,22004022.5,3797548.5561801475,4681796.209007391,11931742.001538033,20411086.76672557,92.76070666954449,89.95243916109298,93.42742301389458,93.42742301389458
India,2034,DTP1,historical_progress,21759993,3983212.4349767556,4910691.3583491845,12208105.860245056,21102009.653570995,96.97617850139471,94.05005321523427,97.68333341670579,97.68333341670579
India,2034,DTP1,static,21759993,3809670.0849598036,4696740.198965232,11676217.738577498,20182628.022502534,92.75107773473334,89.95243916109298,93.42742301389458,93.42742301389458
India,2034,DTP3,historical_progress,21759993,3981675.776453899,4908796.893554221,12203396.171714928,21093868.841723047,96.9387666702055,94.01377023555204,97.64564877666056,97.64564877666056
India,2034,DTP3,static,21759993,3727741.6960359374,4595735.033396087,11425116.281833896,19748593.01126592,90.75643090172831,88.01797810386518,91.41823112112266,91.41823112112266
India,2034,measles1,historical_progress,21867211.5,4041482.3044731515,4982529.1900639655,12386696.569851238,21410708.064388357,97.9123838647116,94.9580098454192,98.62636563414952,98.62636563414952
India,2034,measles1,static,21867211.5,3828441.5575427343,4719882.551953247,11733750.227287566,20282074.336783547,92.75107773473333,89.95243916109298,93.42742301389458,93.42742301389458
India,2035,DTP1,historical_progress,21620386,4023422.5750347907,4960264.307451045,12029967.279205851,21013654.161691688,97.19370487507341,94.27080272896926,97.91261078141287,97.91261078141287
India,2035,DTP1,static,21620386,3839117.3504770496,4733044.170863079,11478897.691195415,20051059.212535545,92.74144879992218,89.95243916109298,93.42742301389458,93.42742301389458
India,2035,DTP3,historical_progress,21620386,4024406.88722248,4961477.8137434935,12032910.356446581,21018795.057412557,97.21748287663577,94.29386565570361,97.93656466006301,97.93656466006301
India,2035,DTP3,static,21620386,3756555.6870259303,4631258.274715486,11232039.676330999,19619853.638072416,90.74700904078409,88.01797810386518,91.41823112112266,91.41823112112266
India,2035,measles1,historical_progress,21722481.5,4080780.8889568574,5030978.330643288,12201467.693791788,21313226.913391933,98.11598602761813,95.16534815970414,98.84171370671257,98.84171370671257
India,2035,measles1,static,21722481.5,3857246.3795080585,4755394.489268419,11533103.18961859,20145744.058395065,92.74144879992217,89.95243916109298,93.42742301389458,93.42742301389458
India,2036,DTP1,historical_progress,21474689.5,4064227.8314045332,5010570.94389116,11839891.424816068,20914690.20011176,97.3922822032503,94.4737576590327,98.12340613371939,98.12340613371939
India,2036,DTP1,static,21474689.5,3869722.2996113473,4770775.38949375,11273258.727661988,19913756.416767083,92.73128916144321,89.95243916109298,93.42742301389458,93.42742301389458
India,2036,DTP3,historical_progress,21474689.5,4067321.6667410703,5014385.169393642,11848904.372906186,20930611.2090409,97.46642068580735,94.54567445650218,98.19810117391673,98.19810117391673
India,2036,DTP3,static,21474689.5,3786502.4652111037,4668178.069289584,11030823.056099365,19485503.59060005,90.73706788915412,88.01797810386518,91.41823112112266,91.41823112112266
India,2036,measles1,historical_progress,21584258,4122795.4261702695,5081126.710722716,12006613.466682121,21210535.603575107,98.2685418399609,95.34868310715652,99,99
India,2036,measles1,static,21584258,3889466.4578579646,4795116.915049394,11330777.326424584,20015360.699331943,92.73128916144323,89.95243916109298,93.42742301389458,93.42742301389458
India,2037,DTP1,historical_progress,21312021,4100386.9916500812,5055149.654829034,11639428.815066367,20794965.461545482,97.57387843013801,94.66028302669748,98.31713722750808,98.31713722750808
India,2037,DTP1,static,21312021,3896457.940013927,4803736.342600848,11060552.312756566,19760746.595371343,92.72112952296426,89.95243916109298,93.42742301389458,93.42742301389458
India,2037,DTP3,historical_progress,21312021,4105222.796692737,5061111.4623954855,11653155.814169658,20819490.07325788,97.68895250834203,94.77192094646747,98.43308787044799,98.43308787044799
India,2037,DTP3,static,21312021,3812663.145605026,4700430.184695453,10822690.972697286,19335784.302997768,90.72712673752417,88.01797810386518,91.41823112112266,91.41823112112266
India,2037,measles1,historical_progress,21439587,4161988.9742711834,5120728.698092377,11790423.87118596,21073141.543549523,98.29079983466809,95.51071522733923,99,99
India,2037,measles1,static,21439587,3919780.718908328,4832489.759758244,11126756.752792032,19879027.231458604,92.72112952296425,89.95243916109298,93.42742301389458,93.42742301389458
India,2038,DTP1,historical_progress,21128094.5,4130937.5724206353,5092813.845587513,11426807.901106466,20650559.319114614,97.73980951814947,94.83165023785867,98.4951245847958,98.4951245847958
India,2038,DTP1,static,21128094.5,3918395.490634361,4830781.98528592,10838883.853140311,19588061.32906059,92.71096988448528,89.95243916109298,93.42742301389458,93.42742301389458
India,2038,DTP3,historical_progress,21128094.5,4137186.059547565,5100517.273972988,11444092.17636365,20681795.509884205,97.88765148643293,94.97509330262267,98.64410904830898,98.64410904830898
India,2038,DTP3,static,21128094.5,3834128.9209432993,4726894.200656115,10605789.576728692,19166812.698328108,90.71718558589421,88.01797810386518,91.41823112112266,91.41823112112266
India,2038,measles1,historical_progress,21277675,4196252.938519881,5155159.455781928,11566693.4992785,20918105.89358031,98.31011091945106,95.65385868701804,99,99
India,2038,measles1,static,21277675,3946136.5420901286,4864982.456357745,10915619.86292078,19726738.861368656,92.7109698844853,89.95243916109298,93.42742301389458,93.42742301389458
India,2039,DTP1,historical_progress,20927519,4156631.1238822457,5124490.062507277,11205099.03785099,20486220.22424051,97.89129912743365,94.98904169006643,98.65859628074229,98.65859628074229
India,2039,DTP1,static,20927519,3936234.134313033,4852774.302991171,10610971.240082715,19399979.677386917,92.7008102460063,89.95243916109298,93.42742301389458,93.42742301389458
India,2039,DTP3,historical_progress,20927519,4164000.8944552,5133575.861785224,11224965.849866549,20522542.606106974,98.06486189837875,95.15745871417482,98.83351948127869,98.83351948127869
India,2039,DTP3,static,20927519,3851583.937876194,4748413.565292437,10382778.310188463,18982775.813357092,90.70724443426424,88.01797810386518,91.41823112112266,91.41823112112266
India,2039,measles1,historical_progress,21094840.5,4223686.448946738,5183336.678971625,11333771.77552488,20740794.903443243,98.32164838337243,95.7558223327764,99,99
India,2039,measles1,static,21094840.5,3967705.4520408744,4891573.6215122985,10695808.990049517,19555088.06360269,92.70081024600631,89.95243916109298,93.42742301389458,93.42742301389458
India,2040,DTP1,historical_progress,20726852.5,4180686.9265404376,5154147.185786574,10983592.341146588,20318426.453473598,98.02948350924771,95.13355547256101,98.80869282525376,98.80869282525376
India,2040,DTP1,static,20726852.5,3953000.437576117,4873444.589070445,10385409.406065986,19211854.432712547,92.69065060752735,89.95243916109298,93.42742301389458,93.42742301389458
India,2040,DTP3,historical_progress,20726852.5,4188927.719897161,5164126.321307402,11004858.081632249,20357912.122836813,98.21998840796891,95.32107871592153,99,99
India,2040,DTP3,static,20726852.5,3867989.6754777064,4768639.329090435,10162067.268301127,18798696.272869267,90.6973032826343,88.01797810386518,91.41823112112266,91.41823112112266
India,2040,measles1,historical_progress,20895385,4242248.737857838,5206116.44591729,11094339.8900565,20542705.073831625,98.31216354152663,95.7558223327764,99,99
India,2040,measles1,static,20895385,3985142.753745241,4913071.14598291,10469854.40371953,19368068.30344768,92.69065060752735,89.95243916109298,93.42742301389458,93.42742301389458
India,2041,DTP1,historical_progress,20549077,4208505.213480339,5188442.876390547,10773058.41993933,20170006.509810217,98.15529188882896,95.26621008534654,98.94647206436102,98.94647206436102
India,2041,DTP1,static,20549077,3973762.668165196,4899041.242022862,10172157.381198797,19044961.291386858,92.68037338799626,89.95243916109298,93.42742301389458,93.42742301389458
India,2041,DTP3,historical_progress,20549077,4217411.779830559,5191249.713567858,10778886.415275661,20187547.908674076,98.24065532809126,95.4678243825895,99,99
India,2041,DTP3,static,20549077,3888305.4064842244,4793685.516387962,9953401.308484845,18635392.23135703,90.68724707857696,88.01797810386518,91.41823112112266,91.41823112112266
India,2041,measles1,historical_progress,20695933.5,4260365.628084121,5228349.616573748,10855919.049531931,20344634.294189803,98.30256892828633,95.7558223327764,99,99
India,2041,measles1,static,20695933.5,4002161.650624477,4934052.841335042,10244853.951971881,19181068.4439314,92.68037338799626,89.95243916109298,93.42742301389458,93.42742301389458
India,2042,DTP1,historical_progress,20367296,4234064.283186072,5216111.603268416,10553116.04493696,20003291.931391448,98.21280120538066,95.38794911766817,99,99
India,2042,DTP1,static,20367296,3992793.779092861,4922503.689355982,9959095.321667107,18874392.79011595,92.67009616846511,89.95243916109298,93.42742301389458,93.42742301389458
India,2042,DTP3,historical_progress,20367296,4243449.736128258,5216111.603268416,10553116.04493696,20012677.384333633,98.25888220180839,95.599391138341,99,99
India,2042,DTP3,static,20367296,3906927.2462091437,4816643.3949612295,9744921.22872803,18468491.8698984,90.67719087451962,88.01797810386518,91.41823112112266,91.41823112112266
India,2042,measles1,historical_progress,20519359,4282126.974987354,5255055.289201384,10631906.00729334,20169088.27148208,98.292974315046,95.7558223327764,99,99
India,2042,measles1,static,20519359,4022604.128018423,4959255.287531534,10033450.302902645,19015309.718452603,92.67009616846512,89.95243916109298,93.42742301389458,93.42742301389458
India,2043,DTP1,historical_progress,20164756.5,4253821.070205733,5234321.522622134,10319050.78715511,19807193.379982978,98.22679177892863,95.49964583862067,99,99
India,2043,DTP1,static,20164756.5,4006732.984816096,4939688.596815665,9738205.282761639,18684626.8643934,92.65981894893399,89.95243916109298,93.42742301389458,93.42742301389458
India,2043,DTP3,historical_progress,20164756.5,4263516.573948866,5234321.522622134,10319050.78715511,19816888.88372611,98.27487321121933,95.71731300383864,99,99
India,2043,DTP3,static,20164756.5,3920566.684067363,4833458.734518554,9528781.513239885,18282806.9318258,90.66713467046232,88.01797810386518,91.41823112112266,91.41823112112266
India,2043,measles1,historical_progress,20338277.5,4301934.899185202,5279363.7082258575,10407847.892720848,19989146.50013191,98.28337970180566,95.7558223327764,99,99
India,2043,measles1,static,20338277.5,4041211.5719618555,4982195.4183092965,9822004.118560627,18845411.10883178,92.65981894893399,89.95243916109298,93.42742301389458,93.42742301389458
India,2044,DTP1,historical_progress,19968350,4273366.872129956,5252736.9320619255,10090678.590927,19616782.39511888,98.23937578777856,95.60210766319366,99,99
India,2044,DTP1,static,19968350,4020829.487698545,4957067.427600569,9522687.850624107,18500584.76592322,92.64954172940288,89.95243916109298,93.42742301389458,93.42742301389458
India,2044,DTP3,historical_progress,19968350,4280237.841743613,5252736.9320619255,10090678.590927,19623653.364732537,98.27378508856535,95.7558223327764,99,99
India,2044,DTP3,static,19968350,3934360.0363501897,4850463.827007009,9317898.864589179,18102722.72794638,90.65707846640497,88.01797810386518,91.41823112112266,91.41823112112266
India,2044,measles1,historical_progress,20136635.5,4316310.024238247,5297004.959263998,10175718.91183551,19789033.895337757,98.27378508856535,95.7558223327764,99,99
India,2044,measles1,static,20136635.5,4054715.477314717,4998843.667028838,9602941.3661267,18656500.510470256,92.64954172940288,89.95243916109298,93.42742301389458,93.42742301389458
India,2045,DTP1,historical_progress,19787886,4294912.544231348,5274036.28729187,9872775.8983458,19441724.729869016,98.25064046694536,95.69608046602718,99,99
India,2045,DTP1,static,19787886,4037133.57387023,4977167.870741895,9317050.60783976,18331352.052451886,92.63926450987178,89.95243916109298,93.42742301389458,93.42742301389458
India,2045,DTP3,historical_progress,19787886,4297593.8044425035,5274036.28729187,9872775.8983458,19444405.990080174,98.26419047532502,95.7558223327764,99,99
India,2045,DTP3,static,19787886,3950313.497012806,4870132.002553898,9116683.92810127,17937129.427667975,90.64702226234765,88.01797810386518,91.41823112112266,91.41823112112266
India,2045,measles1,historical_progress,19941467,4330948.997315561,5314970.00638842,9949402.112750102,19595321.116454083,98.26419047532504,95.7558223327764,99,99
India,2045,measles1,static,19941467,4068467.239902497,5015797.48578801,9389363.635588285,18473628.36127879,92.63926450987177,89.95243916109298,93.42742301389458,93.42742301389458
India,2046,DTP1,historical_progress,19607845.5,4314089.488890625,5294279.90321322,9657237.63428523,19265607.026389074,98.25458399490691,95.7558223327764,99,99
India,2046,DTP1,static,19607845.5,4052629.5198669503,4996272.000721842,9113644.703071402,18162546.223660193,92.62897457887554,89.95243916109298,93.42742301389458,93.42742301389458
India,2046,DTP3,historical_progress,19607845.5,4314089.488890625,5294279.90321322,9657237.63428523,19265607.026389074,98.25458399490691,95.7558223327764,99,99
India,2046,DTP3,static,19607845.5,3965476.196859059,4888825.291028899,8917652.343865566,17771953.831753522,90.63695362019006,88.01797810386518,91.41823112112266,91.41823112112266
